date,open,close,high,low,volume,change,pct_change,amplitude_pct,turnover,turnover_rate
2024-10-15,159.1,155.9,165.16,155.78,326374.0,-4.199999999999989,-2.623360399750152,5.858838226108679,,
2024-10-16,149.96,146.8,152.83,145.76,378805.0,-9.099999999999994,-5.837075048107754,4.534958306606813,,
2024-10-17,149.1,148.6,151.6,146.85,251067.0,1.799999999999983,1.2261580381471182,3.2356948228882834,,
2024-10-18,148.1,166.1,175.1,147.76,586464.0,17.5,11.776581426648725,18.398384925975776,,
2024-10-21,164.5,163.07,169.9,157.21,547727.0,-3.030000000000001,-1.8242022877784425,7.639975918121612,,
2024-10-22,167.1,168.1,168.43,161.6,407264.0,5.030000000000001,3.084564910774512,4.188385355982102,,
2024-10-23,158.1,154.26,160.72,153.8,605579.0,-13.840000000000003,-8.233194527067223,4.1165972635336034,,
2024-10-24,152.95,155.2,164.08,152.6,440364.0,0.9399999999999977,0.6093608193958211,7.441981070919239,,
2024-10-25,156.99,154.46,157.91,151.75,389426.0,-0.7399999999999807,-0.4768041237113274,3.969072164948452,,
2024-10-28,154.47,148.64,154.85,146.2,408521.0,-5.820000000000022,-3.7679658163926044,5.6001553800336685,,
2024-10-29,146.0,141.57,146.1,141.17,498015.0,-7.069999999999993,-4.756458557588806,3.3167384284176586,,
2024-10-30,141.1,139.35,143.6,137.42,368389.0,-2.219999999999999,-1.568128840856109,4.365331638058915,,
2024-10-31,138.1,141.12,144.38,136.9,374541.0,1.7700000000000102,1.2701829924650188,5.367778973806954,,
2024-11-01,139.58,138.83,143.96,137.61,295208.0,-2.289999999999992,-1.6227324263038523,4.4997165532879775,,
2024-11-04,140.09,141.25,145.0,139.09,260752.0,2.4199999999999875,1.7431390909745659,4.257004970107323,,
2024-11-05,141.25,146.39,146.93,140.6,443240.0,5.139999999999986,3.6389380530973403,4.481415929203549,,
2024-11-06,146.45,141.0,147.3,140.11,418908.0,-5.389999999999986,-3.681945488079774,4.911537673338342,,
2024-11-07,137.07,143.18,145.88,134.46,421563.0,2.180000000000007,1.5460992907801563,8.099290780141835,,
2024-11-08,145.61,140.31,149.32,140.31,494000.0,-2.8700000000000045,-2.0044698980304587,6.292778320994545,,
2024-11-11,139.1,143.0,145.3,136.12,434024.0,2.6899999999999977,1.9171833796593152,6.542655548428485,,
2024-11-12,143.11,145.6,148.87,140.61,545816.0,2.5999999999999943,1.8181818181818077,5.77622377622377,,
2024-11-13,144.62,154.4,156.18,142.2,670281.0,8.800000000000011,6.043956043956045,9.601648351648365,,
2024-11-14,152.85,146.91,154.67,146.19,396361.0,-7.490000000000009,-4.851036269430054,5.492227979274604,,
2024-11-15,146.91,138.6,150.98,138.3,379955.0,-8.310000000000002,-5.656524402695529,8.63113470832481,,
2024-11-18,137.1,130.11,138.06,128.98,407716.0,-8.48999999999998,-6.125541125541112,6.55122655122656,,
2024-11-19,131.43,132.9,134.77,127.97,298371.0,2.789999999999992,2.1443394051187337,5.226346937206987,,
2024-11-20,133.59,136.24,139.59,133.48,336938.0,3.3400000000000034,2.5131677953348364,4.597441685477813,,
2024-11-21,134.11,131.9,136.4,129.35,323285.0,-4.340000000000003,-3.1855549031121533,5.174691720493255,,
2024-11-22,131.9,130.38,137.08,129.88,301188.0,-1.5200000000000102,-1.152388172858232,5.458680818802136,,
2024-11-25,130.6,123.1,131.9,120.6,430137.0,-7.280000000000001,-5.583678478294218,8.66697346218746,,
2024-11-26,122.1,125.14,127.1,121.6,310497.0,2.0400000000000063,1.6571892770105734,4.467912266450041,,
2024-11-27,124.1,126.79,128.59,122.51,246176.0,1.6500000000000057,1.3185232539555836,4.858558414575674,,
2024-11-28,125.52,122.89,125.99,122.4,252412.0,-3.9000000000000057,-3.075952362173673,2.831453584667552,,
2024-11-29,123.1,124.83,127.96,122.63,284905.0,1.9399999999999977,1.5786475709984593,4.33721214093905,,
2024-12-02,126.09,130.13,132.26,125.55,347663.0,5.299999999999997,4.245774252984047,5.3753104221741514,,
2024-12-03,130.1,128.1,131.3,126.98,199422.0,-2.030000000000001,-1.559978483055402,3.319757165911018,,
2024-12-04,127.68,126.12,129.48,125.4,185633.0,-1.9799999999999898,-1.5456674473067866,3.1850117096018615,,
2024-12-05,127.21,129.94,132.56,127.05,317611.0,3.819999999999993,3.028861401839511,4.368855058674282,,
2024-12-06,130.16,129.61,132.3,128.89,202956.0,-0.3299999999999841,-0.2539633677081654,2.6242881329844736,,
2024-12-09,129.65,123.2,129.69,121.51,376291.0,-6.410000000000011,-4.945606048915985,6.311241416557357,,
2024-12-10,126.95,121.25,126.96,119.62,450225.0,-1.9500000000000028,-1.5827922077922052,5.957792207792199,,
2024-12-11,120.1,123.23,124.29,118.21,327307.0,1.980000000000004,1.6329896907216535,5.014432989690732,,
2024-12-12,123.1,128.27,129.72,122.98,450174.0,5.040000000000006,4.089913170494208,5.469447374827554,,
2024-12-13,128.1,125.2,129.48,123.26,346546.0,-3.0700000000000074,-2.393388945193742,4.849146331956018,,
2024-12-16,126.07,120.9,126.33,120.38,291855.0,-4.299999999999997,-3.4345047923322714,4.752396166134187,,
2024-12-17,121.1,124.09,128.57,120.65,412614.0,3.1899999999999977,2.638544251447472,6.550868486352347,,
2024-12-18,125.3,121.53,125.6,120.76,265389.0,-2.5600000000000023,-2.0630187766943364,3.900394874687718,,
2024-12-19,120.28,125.14,125.63,119.9,310959.0,3.6099999999999994,2.9704599687319977,4.714885213527515,,
2024-12-20,124.41,125.2,128.09,124.41,294910.0,0.060000000000002274,0.047946300143841825,2.9407064088221246,,
2024-12-23,127.6,130.69,133.86,126.38,521949.0,5.489999999999995,4.384984025559091,5.974440894568705,,
2024-12-24,131.11,129.71,132.3,126.28,350993.0,-0.9799999999999898,-0.7498660953401126,4.606320299946446,,
2024-12-25,129.32,133.09,136.04,128.79,363559.0,3.3799999999999955,2.6058129673887764,5.589391719990748,,
2024-12-26,133.97,138.9,139.6,131.66,428982.0,5.810000000000002,4.3654669772334564,5.96588774513487,,
2024-12-27,139.21,134.95,139.66,133.83,333322.0,-3.950000000000017,-2.843772498200159,4.19726421886248,,
2024-12-30,136.1,129.28,136.4,128.18,365015.0,-5.6699999999999875,-4.201556131900697,6.0911448684698035,,
2024-12-31,129.06,121.61,129.1,121.6,393877.0,-7.670000000000002,-5.932858910891092,5.801361386138614,,
2025-01-02,120.9,120.21,123.9,118.8,268596.0,-1.4000000000000057,-1.1512211166844866,4.193734067922053,,
2025-01-03,120.61,121.11,122.8,119.1,267897.0,0.9000000000000057,0.7486897928624892,3.0779469262124644,,
2025-01-06,122.98,123.59,126.38,122.6,263932.0,2.480000000000004,2.047725208488149,3.1211295516472637,,
2025-01-07,124.46,126.45,126.7,121.7,292006.0,2.8599999999999994,2.3141030827736886,4.045634760093859,,
2025-01-08,123.98,122.32,124.0,119.82,286371.0,-4.13000000000001,-3.266113088177147,3.3056544088572615,,
2025-01-09,121.11,119.61,121.8,119.58,293510.0,-2.7099999999999937,-2.2155003270111107,1.8149117069980372,,
2025-01-10,119.54,111.23,119.54,110.9,530303.0,-8.379999999999995,-7.006103168631384,7.223476297968398,,
2025-01-13,108.3,108.9,112.18,107.79,357467.0,-2.3299999999999983,-2.0947586082891267,3.946776948664929,,
2025-01-14,109.0,112.45,112.6,106.88,383434.0,3.549999999999997,3.2598714416896213,5.252525252525251,,
2025-01-15,111.31,108.64,111.48,108.33,293297.0,-3.8100000000000023,-3.3881725211205027,2.801244997776795,,
2025-01-16,109.98,117.59,118.47,108.8,710478.0,8.950000000000003,8.238217967599404,8.900957290132549,,
2025-01-17,118.1,115.0,118.68,113.25,446539.0,-2.5900000000000034,-2.2025682455991236,4.617739603707804,,
2025-01-20,116.06,117.26,119.5,115.94,390652.0,2.260000000000005,1.9652173913043525,3.0956521739130456,,
2025-01-21,120.1,117.66,121.06,116.48,382739.0,0.3999999999999915,0.3411222923418,3.9058502473136603,,
2025-01-22,119.98,130.1,132.05,119.7,844803.0,12.439999999999998,10.572836987931321,10.496345402005787,,
2025-01-23,130.68,125.85,132.77,125.41,608420.0,-4.25,-3.2667179093005427,5.657186779400472,,
2025-01-24,125.24,126.35,128.06,124.34,411116.0,0.5,0.3972983710766709,2.9558998808104877,,
2025-01-27,121.1,112.92,121.1,112.92,681942.0,-13.429999999999993,-10.629204590423424,6.474079936683809,,
2025-02-05,107.1,96.35,107.1,93.92,971081.0,-16.570000000000007,-14.674105561459449,11.671980162947213,,
2025-02-06,98.89,99.1,99.38,96.13,654658.0,2.75,2.8541774779449858,3.3731188375713548,,
2025-02-07,100.1,105.88,107.5,99.81,762699.0,6.780000000000001,6.841574167507569,7.759838546922299,,
2025-02-10,108.76,108.72,109.57,105.91,505152.0,2.8400000000000034,2.682281828485089,3.4567434831885127,,
2025-02-11,109.12,109.6,111.98,107.7,438795.0,0.8799999999999955,0.8094186902133815,3.936718175128772,,
2025-02-12,108.8,110.0,110.09,108.1,354246.0,0.4000000000000057,0.36496350364965124,1.8156934306569426,,
2025-02-13,109.1,106.22,109.43,106.16,394350.0,-3.780000000000001,-3.4363636363636374,2.972727272727282,,
2025-02-14,107.87,105.53,109.43,104.15,362389.0,-0.6899999999999977,-0.6495951798154764,4.970815289022784,,
2025-02-17,106.71,113.66,115.96,106.7,715224.0,8.129999999999995,7.703970434947394,8.774755993556326,,
2025-02-18,112.51,111.69,115.08,111.12,459562.0,-1.9699999999999989,-1.7332394861868772,3.484075312335029,,
2025-02-19,112.25,112.34,112.76,109.56,377064.0,0.6500000000000057,0.5819679469961647,2.865072969827203,,
2025-02-20,112.31,112.54,114.34,110.71,353730.0,0.20000000000000284,0.17803097739006457,3.231262239629704,,
2025-02-21,113.99,116.83,118.8,112.9,574486.0,4.289999999999992,3.811977963390789,5.242580415852133,,
2025-02-24,116.1,112.6,116.1,112.11,520554.0,-4.230000000000004,-3.620645382179233,3.4152186938286353,,
2025-02-25,109.11,109.45,111.22,108.6,457928.0,-3.1499999999999915,-2.7975133214919956,2.326820603907642,,
2025-02-26,108.86,110.32,110.46,106.11,494340.0,0.8699999999999903,0.7948835084513384,3.9744175422567327,,
2025-02-27,111.9,106.28,112.93,105.63,527821.0,-4.039999999999992,-3.6620739666424873,6.617113850616399,,
